Probe_ID,Probe_Chr,Probe_Start,Probe_End,Unique_GencodeV36_Name,Unique_UCSC_RefGene_Name,Unique_UCSC_RefGene_Group,UCSC_RefGene_Name,UCSC_RefGene_Group,CoRSIV_Chr,CoRSIV_Start,CoRSIV_End,CoRSIV_ID,EPIC,HM450,ME_ID,SIV_ID,ESS_ID,CoRSIV2019_ID
cg24467349,chr1,109712212.0,109712214.0,GSTM5,GSTM5,TSS200,GSTM5,TSS200,chr1,109712018,109712318,1_109712039_109712298,True,True,,SIV_chr1_110254662_110254920_GSTM5,ESS_chr1_110254662_110254855_GSTM5,
cg12858902,chr1,109712231.0,109712233.0,GSTM5,GSTM5,TSS200,GSTM5,TSS200,chr1,109712018,109712318,1_109712039_109712298,True,True,,SIV_chr1_110254662_110254920_GSTM5,ESS_chr1_110254662_110254855_GSTM5,
cg14377951,chr1,109712273.0,109712275.0,GSTM5,GSTM5,1stExon;5'UTR,GSTM5;GSTM5,1stExon;5'UTR,chr1,109712018,109712318,1_109712039_109712298,True,True,,SIV_chr1_110254662_110254920_GSTM5,ESS_chr1_110254662_110254855_GSTM5,
cg23719124,chr1,109712296.0,109712298.0,GSTM5,GSTM5,1stExon;5'UTR,GSTM5;GSTM5,1stExon;5'UTR,chr1,109712018,109712318,1_109712039_109712298,True,True,,SIV_chr1_110254662_110254920_GSTM5,ESS_chr1_110254662_110254855_GSTM5,
cg10807101,chr1,109739651.0,109739653.0,AL158847.1;GSTM3;GSTM5,GSTM3,Body,GSTM3;GSTM3,Body;Body,chr1,109739300,109739700,1_109739300_109739700,True,True,,,,1_20571
cg00865962,chr1,109760860.0,109760862.0,AL158847.1;EPS8L3;GSTM5,EPS8L3,Body,EPS8L3;EPS8L3;EPS8L3,Body;Body;Body,chr1,109760800,109761500,1_109760800_109761500,True,True,,,,1_20576
cg20485607,chr1,119675072.0,119675074.0,PHGDH,,Intergenic,,Intergenic,chr1,119674800,119675300,1_119674800_119675300,True,True,,,,1_22066
cg19635571,chr1,143650355.0,143650357.0,,,Intergenic,,Intergenic,chr1,143650317,143650617,1_143650355_143650580,True,True,,SIV_chr1_149145020_149145244_,,
cg16661522,chr1,143650417.0,143650419.0,,,Intergenic,,Intergenic,chr1,143650317,143650617,1_143650355_143650580,True,True,,SIV_chr1_149145020_149145244_,,
cg22692549,chr1,143650578.0,143650580.0,,,Intergenic,,Intergenic,chr1,143650317,143650617,1_143650355_143650580,True,True,,SIV_chr1_149145020_149145244_,,
cg13911828,chr1,143652901.0,143652903.0,RNU1-114P,,Intergenic,,Intergenic,chr1,143652900,143654600,1_143652900_143654600,True,True,,,ESS_chr1_149148208_149148262_,1_22577
cg19769301,chr1,143652960.0,143652962.0,RNU1-114P,,Intergenic,,Intergenic,chr1,143652900,143654600,1_143652900_143654600,True,True,,,ESS_chr1_149148208_149148262_,1_22577
cg04876245,chr1,143653543.0,143653545.0,RNU1-114P,,Intergenic,,Intergenic,chr1,143652900,143654600,1_143652900_143654600,True,True,,,ESS_chr1_149148208_149148262_,1_22577
cg19736968,chr1,143653596.0,143653598.0,RNU1-114P,,Intergenic,,Intergenic,chr1,143652900,143654600,1_143652900_143654600,True,True,,,ESS_chr1_149148208_149148262_,1_22577
cg27587661,chr1,143653647.0,143653649.0,RNU1-114P,,Intergenic,,Intergenic,chr1,143652900,143654600,1_143652900_143654600,True,True,,,ESS_chr1_149148208_149148262_,1_22577
cg02153358,chr1,143654685.0,143654687.0,,,Intergenic,,Intergenic,chr1,143654656,143655056,1_143654685_143655028,True,True,,SIV_chr1_149149350_149149692_,ESS_chr1_149149350_149149692_,
cg25435819,chr1,143654720.0,143654722.0,,,Intergenic,,Intergenic,chr1,143654656,143655056,1_143654685_143655028,True,True,,SIV_chr1_149149350_149149692_,ESS_chr1_149149350_149149692_,
cg13879417,chr1,143654800.0,143654802.0,,,Intergenic,,Intergenic,chr1,143654656,143655056,1_143654685_143655028,True,True,,SIV_chr1_149149350_149149692_,ESS_chr1_149149350_149149692_,
cg15686402,chr1,143655026.0,143655028.0,,,Intergenic,,Intergenic,chr1,143654656,143655056,1_143654685_143655028,True,True,,SIV_chr1_149149350_149149692_,ESS_chr1_149149350_149149692_,
cg26908109,chr1,143667578.0,143667580.0,,,Intergenic,,Intergenic,chr1,143667000,143668300,1_143667000_143668300,True,True,,SIV_chr1_149162430_149162519_,,1_22587
cg23106045,chr1,143667789.0,143667791.0,,,Intergenic,,Intergenic,chr1,143667000,143668300,1_143667000_143668300,True,True,,SIV_chr1_149162430_149162519_,,1_22587
cg09139923,chr1,143667821.0,143667823.0,,,Intergenic,,Intergenic,chr1,143667000,143668300,1_143667000_143668300,True,True,,SIV_chr1_149162430_149162519_,,1_22587
cg21937395,chr1,143667877.0,143667879.0,,,Intergenic,,Intergenic,chr1,143667000,143668300,1_143667000_143668300,True,True,,SIV_chr1_149162430_149162519_,,1_22587
cg01946451,chr1,143668097.0,143668099.0,,,Intergenic,,Intergenic,chr1,143667000,143668300,1_143667000_143668300,True,True,,SIV_chr1_149162430_149162519_,,1_22587
cg19361456,chr1,143679980.0,143679982.0,,,Intergenic,,Intergenic,chr1,143679956,143680356,1_143679980_143680332,True,True,,,ESS_chr1_149174621_149174972_,
cg20962500,chr1,143680330.0,143680332.0,,,Intergenic,,Intergenic,chr1,143679956,143680356,1_143679980_143680332,True,True,,,ESS_chr1_149174621_149174972_,
cg19990379,chr1,145823670.0,145823672.0,POLR3C;RNF115,POLR3C;RNF115,TSS1500;Body,POLR3C;RNF115,TSS1500;Body,chr1,145823400,145823700,1_145823400_145823700,True,True,,,,1_22832
cg24874173,chr1,146049323.0,146049325.0,,,Intergenic,,Intergenic,chr1,146049317,146049617,1_146049323_146049611,True,True,,SIV_chr1_145385391_145385678_LOC101928979;NBPF20;NBPF10,,
cg19629430,chr1,146049476.0,146049478.0,,,Intergenic,,Intergenic,chr1,146049317,146049617,1_146049323_146049611,False,True,,SIV_chr1_145385391_145385678_LOC101928979;NBPF20;NBPF10,,
cg00701051,chr1,146049609.0,146049611.0,,,Intergenic,,Intergenic,chr1,146049317,146049617,1_146049323_146049611,True,True,,SIV_chr1_145385391_145385678_LOC101928979;NBPF20;NBPF10,,
cg19375933,chr1,147098500.0,147098502.0,,,Intergenic,,Intergenic,chr1,147098400,147098700,1_147098400_147098700,True,False,,,,1_23037
cg08130307,chr1,150538148.0,150538150.0,,,Intergenic,,Intergenic,chr1,150538000,150538300,1_150538000_150538300,True,True,,,,1_23552
cg15448220,chr1,150925379.0,150925381.0,SETDB1,SETDB1,TSS1500,SETDB1;SETDB1;SETDB1,TSS1500;TSS1500;TSS1500,chr1,150925100,150926000,1_150925100_150926000,False,True,,,,1_23625
cg15441434,chr1,150925915.0,150925917.0,SETDB1,SETDB1,TSS1500,SETDB1;SETDB1;SETDB1,TSS1500;TSS1500;TSS1500,chr1,150925100,150926000,1_150925100_150926000,True,False,,,,1_23625
cg10589385,chr1,150925960.0,150925962.0,SETDB1,SETDB1,TSS1500,SETDB1;SETDB1;SETDB1,TSS1500;TSS1500;TSS1500,chr1,150925100,150926000,1_150925100_150926000,True,True,,,,1_23625
cg15025200,chr1,152188760.0,152188762.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg23107878,chr1,152188920.0,152188922.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg26320663,chr1,152189044.0,152189046.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg09127314,chr1,152189206.0,152189208.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg02754945,chr1,152189408.0,152189410.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg13498757,chr1,152189450.0,152189452.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg21280320,chr1,152189548.0,152189550.0,FLG-AS1;PUDPP2,,Intergenic,,Intergenic,chr1,152188755,152189555,1_152188760_152189550,True,True,,SIV_chr1_152161237_152162026_HRNR,ESS_chr1_152161237_152162026_,
cg14414288,chr1,153029762.0,153029764.0,SPRR1B,SPRR1B,TSS1500,SPRR1B,TSS1500,chr1,153029700,153030200,1_153029700_153030200,True,False,,,,1_24056
cg08477332,chr1,153617766.0,153617768.0,S100A14,S100A14,TSS1500,S100A14,TSS1500,chr1,153617562,153617962,1_153617600_153617924,True,True,ME_GB2015_chr1:153590201-153590400,,,1_24147
cg13946767,chr1,153627194.0,153627196.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,1stExon;TSS200;TSS1500;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13;S100A13,5'UTR;1stExon;5'UTR;TSS200;TSS1500;5'UTR;5'UTR,chr1,153627191,153627391,1_153627227_153627356,True,True,,,ESS_chr1_153599704_153599832_S100A13,
cg11343894,chr1,153627227.0,153627229.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,1stExon;TSS200;TSS1500;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13;S100A13,5'UTR;1stExon;5'UTR;TSS200;TSS1500;5'UTR;5'UTR,chr1,153627191,153627391,1_153627227_153627356,True,True,,,ESS_chr1_153599704_153599832_S100A13,
cg27469660,chr1,153627232.0,153627234.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,1stExon;TSS200;TSS1500;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A13;S100A13;S100A1,5'UTR;TSS200;1stExon;5'UTR;5'UTR;5'UTR;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,False,,,ESS_chr1_153599704_153599832_S100A13,
cg11915664,chr1,153627292.0,153627294.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,TSS1500;TSS200;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13,TSS200;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,False,,,ESS_chr1_153599704_153599832_S100A13,
cg11596404,chr1,153627295.0,153627297.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,TSS1500;TSS200;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13,TSS200;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,False,,,ESS_chr1_153599704_153599832_S100A13,
cg19335413,chr1,153627335.0,153627337.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,TSS1500;TSS200;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13,TSS200;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,False,,,ESS_chr1_153599704_153599832_S100A13,
cg02873163,chr1,153627352.0,153627354.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,TSS1500;TSS200;5'UTR,S100A13;S100A13;S100A13;S100A13;S100A1;S100A13,TSS200;5'UTR;5'UTR;5'UTR;TSS1500;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,False,,,ESS_chr1_153599704_153599832_S100A13,
cg02331910,chr1,153627354.0,153627356.0,AL162258.1;S100A1;S100A13,S100A13;S100A1,TSS1500;TSS200;5'UTR,S100A13;S100A13;S100A1;S100A13;S100A13;S100A13,5'UTR;5'UTR;TSS1500;TSS200;5'UTR;TSS1500,chr1,153627191,153627391,1_153627227_153627356,True,True,,,ESS_chr1_153599704_153599832_S100A13,
cg07192882,chr1,154822442.0,154822444.0,KCNN3,KCNN3,Body,KCNN3;KCNN3;KCNN3,Body;Body;Body,chr1,154822300,154822500,1_154822300_154822500,True,False,,,,1_24425
cg16584549,chr1,154822478.0,154822480.0,KCNN3,KCNN3,Body,KCNN3;KCNN3;KCNN3,Body;Body;Body,chr1,154822300,154822500,1_154822300_154822500,True,False,,,,1_24425
cg25208724,chr1,156194052.0,156194054.0,SLC25A44,SLC25A44,1stExon;5'UTR,SLC25A44;SLC25A44,5'UTR;1stExon,chr1,156193980,156194180,1_156194052_156194109,True,True,,SIV_chr1_156163844_156163900_SLC25A44,,
cg06970220,chr1,156194068.0,156194070.0,SLC25A44,SLC25A44,1stExon;5'UTR,SLC25A44;SLC25A44,5'UTR;1stExon,chr1,156193980,156194180,1_156194052_156194109,True,True,,SIV_chr1_156163844_156163900_SLC25A44,,
cg24450063,chr1,156194107.0,156194109.0,SLC25A44,SLC25A44,1stExon;5'UTR,SLC25A44;SLC25A44,5'UTR;1stExon,chr1,156193980,156194180,1_156194052_156194109,True,True,,SIV_chr1_156163844_156163900_SLC25A44,,
cg26300672,chr1,157278775.0,157278777.0,LINC02772,,Intergenic,,Intergenic,chr1,157278600,157279600,1_157278600_157279600,True,True,,,,1_25204
cg18938392,chr1,157279159.0,157279161.0,LINC02772,,Intergenic,,Intergenic,chr1,157278600,157279600,1_157278600_157279600,True,True,,,,1_25204
cg03520254,chr1,157279372.0,157279374.0,LINC02772,,Intergenic,,Intergenic,chr1,157278600,157279600,1_157278600_157279600,True,True,,,,1_25204
cg21598751,chr1,159821682.0,159821684.0,,,Intergenic,,Intergenic,chr1,159821600,159822000,1_159821600_159822000,True,False,,,,1_25486
cg00339687,chr1,161379104.0,161379106.0,RRM2P2,,Intergenic,,Intergenic,chr1,161379000,161379600,1_161379000_161379600,False,True,,,,1_25770
cg02954704,chr1,161379215.0,161379217.0,RRM2P2,,Intergenic,,Intergenic,chr1,161379000,161379600,1_161379000_161379600,True,True,,,,1_25770
cg25597117,chr1,161379325.0,161379327.0,RRM2P2,,Intergenic,,Intergenic,chr1,161379000,161379600,1_161379000_161379600,True,True,,,,1_25770
cg10147634,chr1,161454098.0,161454100.0,AL592295.3,,Intergenic,,Intergenic,chr1,161454000,161454300,1_161454000_161454300,True,False,,,,1_25795
cg26082797,chr1,161459479.0,161459481.0,AL592295.3,,Intergenic,,Intergenic,chr1,161459100,161459600,1_161459100_161459600,True,True,,,,1_25800
cg27566812,chr1,161459488.0,161459490.0,AL592295.3,,Intergenic,,Intergenic,chr1,161459100,161459600,1_161459100_161459600,True,True,,,,1_25800
cg23270415,chr1,161604873.0,161604875.0,AL590385.2;FCGR2C;HSPA7,HSPA7,TSS1500,HSPA7,TSS1500,chr1,161604800,161605000,1_161604800_161605000,True,True,,,,1_25832
cg13080267,chr1,161730130.0,161730132.0,,,Intergenic,,Intergenic,chr1,161730000,161730200,1_161730000_161730200,True,False,,,,1_25852
cg22657016,chr1,162497324.0,162497326.0,UHMK1,UHMK1,TSS1500;Body,UHMK1;UHMK1;UHMK1,TSS1500;TSS1500;Body,chr1,162497304,162497504,1_162497389_162497419,True,False,,SIV_chr1_162467180_162467209_UHMK1,ESS_chr1_162467185_162467209_UHMK1,
cg10967587,chr1,162497389.0,162497391.0,UHMK1,UHMK1,TSS1500,UHMK1,TSS1500,chr1,162497304,162497504,1_162497389_162497419,True,True,,SIV_chr1_162467180_162467209_UHMK1,ESS_chr1_162467185_162467209_UHMK1,
cg07175007,chr1,162497394.0,162497396.0,UHMK1,UHMK1,TSS1500,UHMK1,TSS1500,chr1,162497304,162497504,1_162497389_162497419,False,True,,SIV_chr1_162467180_162467209_UHMK1,ESS_chr1_162467185_162467209_UHMK1,
cg00859178,chr1,162497417.0,162497419.0,UHMK1,UHMK1,TSS1500,UHMK1,TSS1500,chr1,162497304,162497504,1_162497389_162497419,True,True,,SIV_chr1_162467180_162467209_UHMK1,ESS_chr1_162467185_162467209_UHMK1,
cg03342862,chr1,163755979.0,163755981.0,,,Intergenic,,Intergenic,chr1,163755800,163756000,1_163755800_163756000,True,True,,,,1_26075
cg11354393,chr1,164381099.0,164381101.0,,,Intergenic,,Intergenic,chr1,164380700,164381300,1_164380700_164381300,True,False,,,,1_26121
cg16107972,chr1,177451559.0,177451561.0,AL136114.1,,Intergenic,,Intergenic,chr1,177451500,177451700,1_177451500_177451700,True,False,,,,1_27646
cg02538753,chr1,178503921.0,178503923.0,,,Intergenic,,Intergenic,chr1,178503900,178504200,1_178503900_178504200,True,False,,,,1_27754
cg11879444,chr1,180248114.0,180248116.0,LHX4,LHX4,Body,LHX4,Body,chr1,180248000,180248300,1_180248000_180248300,True,False,,,,1_28031
cg12652115,chr1,180248297.0,180248299.0,LHX4,LHX4,Body;ExonBnd,LHX4;LHX4,ExonBnd;Body,chr1,180248000,180248300,1_180248000_180248300,True,False,,,,1_28031
cg00579423,chr1,180953939.0,180953941.0,AL162431.1;KIAA1614-AS1,,Intergenic,,Intergenic,chr1,180953922,180954222,1_180953939_180954205,True,True,,SIV_chr1_180923076_180923341_,,
cg03058232,chr1,180954203.0,180954205.0,AL162431.1;KIAA1614-AS1,,Intergenic,,Intergenic,chr1,180953922,180954222,1_180953939_180954205,True,True,,SIV_chr1_180923076_180923341_,,
cg17463998,chr1,182392524.0,182392526.0,GLUL,GLUL,TSS1500,GLUL;GLUL;GLUL,TSS1500;TSS1500;TSS1500,chr1,182392500,182392800,1_182392500_182392800,True,False,,,,1_28380
cg02710296,chr1,182952715.0,182952717.0,SHCBP1L,C1orf14,Body,C1orf14,Body,chr1,182952619,182952819,1_182952715_182952723,True,True,,SIV_chr1_182921851_182921858_SHCBP1L,,
cg08787039,chr1,182952721.0,182952723.0,SHCBP1L,C1orf14,Body,C1orf14,Body,chr1,182952619,182952819,1_182952715_182952723,True,True,,SIV_chr1_182921851_182921858_SHCBP1L,,
cg11066601,chr1,185404353.0,185404355.0,,,Intergenic,,Intergenic,chr1,185404300,185404600,1_185404300_185404600,False,True,,,,1_28847
cg03946186,chr1,198158861.0,198158863.0,NEK7,NEK7,5'UTR,NEK7,5'UTR,chr1,198158400,198159600,1_198158400_198159600,True,True,,,,1_29775
cg19433037,chr1,198159034.0,198159036.0,NEK7,NEK7,5'UTR,NEK7,5'UTR,chr1,198158400,198159600,1_198158400_198159600,True,True,,,,1_29775
cg23237225,chr1,198159230.0,198159232.0,NEK7,NEK7,5'UTR,NEK7,5'UTR,chr1,198158400,198159600,1_198158400_198159600,True,True,,,,1_29775
cg12092932,chr1,198159259.0,198159261.0,NEK7,NEK7,5'UTR,NEK7,5'UTR,chr1,198158400,198159600,1_198158400_198159600,True,True,,,,1_29775
cg21827626,chr1,201984227.0,201984229.0,RNPEP,RNPEP,Body,RNPEP,Body,chr1,201984000,201984300,1_201984000_201984300,True,True,,,,1_30376
cg16198128,chr1,202028629.0,202028631.0,AL691482.1,,Intergenic,,Intergenic,chr1,202028500,202028700,1_202028500_202028700,True,False,,,,1_30391
cg26400546,chr1,205530226.0,205530228.0,CDK18,CDK18,Body,CDK18;CDK18;CDK18,Body;Body;Body,chr1,205530200,205530500,1_205530200_205530500,True,True,,,,1_31364
cg24337829,chr1,205548597.0,205548599.0,,,Intergenic,,Intergenic,chr1,205548200,205548600,1_205548200_205548600,True,False,,,,1_31375
cg03461704,chr1,205849355.0,205849357.0,AC119673.2;PM20D1,PM20D1,Body,PM20D1,Body,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg06815965,chr1,205849539.0,205849541.0,AC119673.2;PM20D1,PM20D1,Body,PM20D1,Body,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg17178900,chr1,205849827.0,205849829.0,AC119673.2;PM20D1,PM20D1,Body,PM20D1,Body,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg26354017,chr1,205849959.0,205849961.0,AC119673.2;PM20D1,PM20D1,1stExon,PM20D1,1stExon,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg14159672,chr1,205850050.0,205850052.0,AC119673.2;PM20D1,PM20D1,1stExon,PM20D1,1stExon,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg14893161,chr1,205850122.0,205850124.0,AC119673.2;PM20D1,PM20D1,1stExon;5'UTR,PM20D1;PM20D1,5'UTR;1stExon,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg07533224,chr1,205850216.0,205850218.0,AC119673.2;PM20D1,PM20D1,TSS200,PM20D1,TSS200,chr1,205849300,205850600,1_205849300_205850600,True,False,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg12898220,chr1,205850227.0,205850229.0,AC119673.2;PM20D1,PM20D1,TSS200,PM20D1,TSS200,chr1,205849300,205850600,1_205849300_205850600,True,False,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg05841700,chr1,205850254.0,205850256.0,AC119673.2;PM20D1,PM20D1,TSS200,PM20D1,TSS200,chr1,205849300,205850600,1_205849300_205850600,True,False,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg11965913,chr1,205850277.0,205850279.0,AC119673.2;PM20D1,PM20D1,TSS200,PM20D1,TSS200,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg07167872,chr1,205850334.0,205850336.0,AC119673.2;PM20D1,PM20D1,TSS200,PM20D1,TSS200,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg24503407,chr1,205850363.0,205850365.0,AC119673.2;PM20D1,PM20D1,TSS1500,PM20D1,TSS1500,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg16334093,chr1,205850471.0,205850473.0,AC119673.2;PM20D1,PM20D1,TSS1500,PM20D1,TSS1500,chr1,205849300,205850600,1_205849300_205850600,True,False,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg07157834,chr1,205850480.0,205850482.0,AC119673.2;PM20D1,PM20D1,TSS1500,PM20D1,TSS1500,chr1,205849300,205850600,1_205849300_205850600,True,True,,SIV_chr1_205818956_205819610_PM20D1,ESS_chr1_205818956_205819610_PM20D1,1_31467
cg13453711,chr1,212309461.0,212309463.0,AL360091.3;PPP2R5A;RPL23AP18,PPP2R5A,Body,PPP2R5A,Body,chr1,212309400,212309600,1_212309400_212309600,True,True,,,,1_32534
cg16315980,chr1,216485924.0,216485926.0,,,Intergenic,,Intergenic,chr1,216485600,216486000,1_216485600_216486000,True,True,,,,1_33050
cg13311256,chr1,226886516.0,226886518.0,AL391628.1;PSEN2,PSEN2,Body,PSEN2;PSEN2,Body;Body,chr1,226886300,226886600,1_226886300_226886600,True,False,,,,1_34541
cg23173402,chr1,227447856.0,227447858.0,,,Intergenic,,Intergenic,chr1,227447699,227447899,1_227447699_227447899,True,True,ME_GB2015_chr1:227635401-227635600,,,
cg13092405,chr1,227887721.0,227887723.0,,,Intergenic,,Intergenic,chr1,227887685,227888085,1_227887721_227888049,True,True,,,ESS_chr1_228075423_228075750_,
cg12623852,chr1,227887750.0,227887752.0,,,Intergenic,,Intergenic,chr1,227887685,227888085,1_227887721_227888049,False,True,,,ESS_chr1_228075423_228075750_,
cg10909939,chr1,227887981.0,227887983.0,,,Intergenic,,Intergenic,chr1,227887685,227888085,1_227887721_227888049,False,True,,,ESS_chr1_228075423_228075750_,
cg12210914,chr1,227887992.0,227887994.0,,,Intergenic,,Intergenic,chr1,227887685,227888085,1_227887721_227888049,True,True,,,ESS_chr1_228075423_228075750_,
cg10962762,chr1,227888047.0,227888049.0,,,Intergenic,,Intergenic,chr1,227887685,227888085,1_227887721_227888049,True,True,,,ESS_chr1_228075423_228075750_,
cg18025438,chr1,228621041.0,228621043.0,,,Intergenic,,Intergenic,chr1,228621000,228621300,1_228621000_228621300,True,True,,,,1_35051
cg01525538,chr1,228650239.0,228650241.0,DUSP5P1,DUSP5P,Body,DUSP5P,Body,chr1,228650142,228650342,1_228650239_228650246,True,True,,,ESS_chr1_228785987_228785993_DUSP5P1,
cg16732787,chr1,228650244.0,228650246.0,DUSP5P1,DUSP5P,Body,DUSP5P,Body,chr1,228650142,228650342,1_228650239_228650246,True,True,,,ESS_chr1_228785987_228785993_DUSP5P1,
cg10502617,chr1,230111212.0,230111214.0,GALNT2,GALNT2,Body,GALNT2;GALNT2,Body;Body,chr1,230111100,230111300,1_230111100_230111300,True,False,,,,1_35393
cg01876809,chr1,232633835.0,232633837.0,,,Intergenic,,Intergenic,chr1,232633800,232634100,1_232633800_232634100,True,True,,,,1_35978
cg06634917,chr1,232634037.0,232634039.0,,,Intergenic,,Intergenic,chr1,232633800,232634100,1_232633800_232634100,True,False,,,,1_35978
cg03013609,chr1,236539601.0,236539603.0,LGALS8,LGALS8,Body,LGALS8;LGALS8;LGALS8;LGALS8,Body;Body;Body;Body,chr1,236539300,236539900,1_236539300_236539900,True,False,,,,1_36804
cg24502334,chr1,243101539.0,243101541.0,LINC01347,LOC731275,Body,LOC731275,Body,chr1,243101527,243101727,1_243101539_243101715,True,True,,SIV_chr1_243264842_243265017_LINC01347,ESS_chr1_243264842_243265017_LINC01347,
